flight_id,carrier,origin,dest,scheduled_departure,departure_delay,arrival_delay,air_time,distance
362,JB,ORD,PHX,2023-01-16 01:00:00,0.0,5.0,88,624
363,SW,LAX,MIA,2023-01-16 02:00:00,0.0,-10.0,147,839
364,DL,LAX,SEA,2023-01-16 03:00:00,39.0,52.0,121,1121
365,JB,LAX,PHX,2023-01-16 04:00:00,0.0,38.0,48,1014
366,AA,JFK,MIA,2023-01-16 05:00:00,0.0,33.0,106,764
367,AA,ORD,PHX,2023-01-16 06:00:00,0.0,-10.0,134,855
368,SW,DFW,PHX,2023-01-16 07:00:00,23.0,33.0,82,820
369,SW,ORD,PHX,2023-01-16 08:00:00,35.0,-10.0,133,1345
370,AA,LAX,SEA,2023-01-16 09:00:00,42.0,-10.0,148,1359
371,SW,JFK,MIA,2023-01-16 10:00:00,9.0,18.0,133,618
372,SW,ORD,ATL,2023-01-16 11:00:00,0.0,-6.0,93,1113
373,DL,JFK,MIA,2023-01-16 12:00:00,0.0,-10.0,104,868
374,DL,JFK,MIA,2023-01-16 13:00:00,27.0,15.0,96,920
375,UA,DEN,MIA,2023-01-16 14:00:00,12.0,25.0,97,1256
376,AA,DEN,PHX,2023-01-16 15:00:00,0.0,40.0,70,1081
377,SW,LAX,SFO,2023-01-16 16:00:00,24.0,-10.0,105,984
378,DL,JFK,SEA,2023-01-16 17:00:00,,34.0,78,874
379,DL,ORD,SEA,2023-01-16 18:00:00,0.0,-2.0,52,753
380,UA,DFW,SEA,2023-01-16 19:00:00,0.0,-3.0,183,1189
381,JB,LAX,SFO,2023-01-16 20:00:00,9.0,1.0,162,842
382,SW,JFK,MIA,2023-01-16 21:00:00,17.0,0.0,116,1076
383,JB,LAX,ATL,2023-01-16 22:00:00,66.0,9.0,113,1505
384,DL,LAX,PHX,2023-01-16 23:00:00,62.0,-6.0,135,562
385,SW,ORD,SEA,2023-01-17 00:00:00,29.0,-10.0,152,702
386,UA,DEN,PHX,2023-01-17 01:00:00,23.0,14.0,132,1023
387,DL,DEN,SEA,2023-01-17 02:00:00,13.0,20.0,155,1050
388,JB,DEN,SFO,2023-01-17 03:00:00,,-10.0,180,1095
389,DL,DFW,ATL,2023-01-17 04:00:00,12.0,22.0,66,1203
390,JB,JFK,PHX,2023-01-17 05:00:00,65.0,33.0,123,1011
391,AA,LAX,SEA,2023-01-17 06:00:00,15.0,-10.0,122,869
392,DL,ORD,SEA,2023-01-17 07:00:00,38.0,-10.0,150,1246
393,DL,JFK,MIA,2023-01-17 08:00:00,52.0,24.0,138,841
394,DL,LAX,ATL,2023-01-17 09:00:00,0.0,12.0,159,643
395,SW,DFW,ATL,2023-01-17 10:00:00,19.0,-10.0,168,1005
396,UA,ORD,SFO,2023-01-17 11:00:00,30.0,21.0,174,750
397,DL,DEN,SFO,2023-01-17 12:00:00,21.0,23.0,173,1385
398,JB,LAX,PHX,2023-01-17 13:00:00,19.0,-10.0,86,626
399,UA,LAX,MIA,2023-01-17 14:00:00,32.0,1.0,110,929
400,DL,JFK,MIA,2023-01-17 15:00:00,0.0,-10.0,146,1275
401,AA,ORD,ATL,2023-01-17 16:00:00,4.0,-10.0,53,710
402,SW,DEN,MIA,2023-01-17 17:00:00,0.0,0.0,187,863
403,AA,JFK,ATL,2023-01-17 18:00:00,23.0,-10.0,95,845
404,AA,DEN,PHX,2023-01-17 19:00:00,0.0,11.0,131,860
405,JB,ORD,SFO,2023-01-17 20:00:00,29.0,8.0,155,1119
406,AA,ORD,MIA,2023-01-17 21:00:00,0.0,12.0,130,766
407,JB,JFK,SEA,2023-01-17 22:00:00,25.0,9.0,112,1016
408,UA,ORD,ATL,2023-01-17 23:00:00,35.0,38.0,132,532
409,UA,ORD,MIA,2023-01-18 00:00:00,0.0,-7.0,80,658
410,DL,JFK,MIA,2023-01-18 01:00:00,14.0,24.0,113,897
411,AA,JFK,ATL,2023-01-18 02:00:00,0.0,-1.0,104,589
412,JB,LAX,PHX,2023-01-18 03:00:00,,-10.0,110,480
413,SW,LAX,ATL,2023-01-18 04:00:00,25.0,-10.0,120,977
414,DL,DFW,SEA,2023-01-18 05:00:00,37.0,36.0,185,768
415,DL,JFK,ATL,2023-01-18 06:00:00,47.0,18.0,46,791
416,AA,LAX,ATL,2023-01-18 07:00:00,0.0,22.0,178,489
417,UA,DFW,MIA,2023-01-18 08:00:00,13.0,13.0,58,1147
418,JB,DFW,SFO,2023-01-18 09:00:00,3.0,22.0,67,762
419,SW,ORD,SEA,2023-01-18 10:00:00,54.0,27.0,216,1002
420,AA,ORD,SEA,2023-01-18 11:00:00,26.0,11.0,30,805
421,SW,JFK,MIA,2023-01-18 12:00:00,39.0,18.0,68,966
422,DL,DFW,SFO,2023-01-18 13:00:00,19.0,38.0,168,603
423,AA,LAX,SEA,2023-01-18 14:00:00,17.0,29.0,151,828
424,UA,ORD,SEA,2023-01-18 15:00:00,0.0,-10.0,187,685
425,SW,LAX,PHX,2023-01-18 16:00:00,21.0,9.0,151,1109
426,JB,DEN,PHX,2023-01-18 17:00:00,0.0,44.0,82,1269
427,JB,DFW,SEA,2023-01-18 18:00:00,0.0,3.0,149,670
428,DL,ORD,MIA,2023-01-18 19:00:00,0.0,27.0,161,972
429,UA,JFK,SEA,2023-01-18 20:00:00,5.0,7.0,76,999
430,UA,DFW,PHX,2023-01-18 21:00:00,29.0,2.0,67,415
431,DL,JFK,PHX,2023-01-18 22:00:00,0.0,-10.0,102,695
432,DL,JFK,MIA,2023-01-18 23:00:00,0.0,-10.0,45,1056
433,SW,JFK,SFO,2023-01-19 00:00:00,0.0,20.0,230,1584
434,UA,ORD,PHX,2023-01-19 01:00:00,25.0,-10.0,48,919
435,AA,LAX,PHX,2023-01-19 02:00:00,0.0,-10.0,141,382
436,JB,DFW,SEA,2023-01-19 03:00:00,0.0,49.0,91,535
437,UA,ORD,ATL,2023-01-19 04:00:00,0.0,-10.0,110,593
438,UA,LAX,ATL,2023-01-19 05:00:00,0.0,26.0,98,1057
439,JB,DFW,PHX,2023-01-19 06:00:00,69.0,24.0,62,1125
440,AA,LAX,ATL,2023-01-19 07:00:00,0.0,10.0,109,1130
441,UA,ORD,PHX,2023-01-19 08:00:00,0.0,-10.0,146,905
442,UA,DFW,MIA,2023-01-19 09:00:00,,49.0,242,978
443,AA,DFW,PHX,2023-01-19 10:00:00,19.0,8.0,129,1215
444,AA,DFW,ATL,2023-01-19 11:00:00,0.0,0.0,105,951
445,DL,LAX,SFO,2023-01-19 12:00:00,0.0,18.0,101,1589
446,DL,DFW,PHX,2023-01-19 13:00:00,0.0,50.0,94,1267
447,DL,ORD,SEA,2023-01-19 14:00:00,0.0,42.0,74,1051
448,AA,JFK,SEA,2023-01-19 15:00:00,28.0,-10.0,106,966
449,AA,DEN,SEA,2023-01-19 16:00:00,0.0,12.0,141,733
450,AA,JFK,MIA,2023-01-19 17:00:00,28.0,63.0,99,1012
451,SW,ORD,SEA,2023-01-19 18:00:00,27.0,-10.0,144,719
452,UA,ORD,SFO,2023-01-19 19:00:00,2.0,31.0,81,762
453,SW,ORD,SFO,2023-01-19 20:00:00,0.0,-10.0,139,1109
454,DL,ORD,SEA,2023-01-19 21:00:00,9.0,0.0,160,1025
455,SW,JFK,ATL,2023-01-19 22:00:00,48.0,-10.0,120,782
456,SW,DEN,MIA,2023-01-19 23:00:00,0.0,-10.0,189,671
457,JB,JFK,ATL,2023-01-20 00:00:00,1.0,-1.0,135,857
458,DL,JFK,PHX,2023-01-20 01:00:00,10.0,32.0,101,409
459,AA,LAX,SEA,2023-01-20 02:00:00,11.0,-2.0,30,1294
460,DL,JFK,SFO,2023-01-20 03:00:00,36.0,-4.0,148,100
461,AA,DEN,SEA,2023-01-20 04:00:00,0.0,-10.0,161,462
462,AA,ORD,SEA,2023-01-20 05:00:00,42.0,5.0,155,941
463,SW,LAX,ATL,2023-01-20 06:00:00,19.0,1.0,92,1045
464,DL,DEN,ATL,2023-01-20 07:00:00,0.0,5.0,116,1377
465,DL,DEN,SFO,2023-01-20 08:00:00,3.0,-3.0,131,1111
466,UA,LAX,SFO,2023-01-20 09:00:00,11.0,23.0,205,1301
467,SW,LAX,SEA,2023-01-20 10:00:00,33.0,15.0,88,799
468,JB,LAX,ATL,2023-01-20 11:00:00,,25.0,183,752
469,JB,JFK,ATL,2023-01-20 12:00:00,0.0,37.0,128,693
470,DL,DFW,SEA,2023-01-20 13:00:00,9.0,-8.0,144,972
471,UA,DEN,SEA,2023-01-20 14:00:00,22.0,-10.0,192,1287
472,AA,DFW,PHX,2023-01-20 15:00:00,19.0,39.0,53,1269
473,SW,JFK,ATL,2023-01-20 16:00:00,0.0,-10.0,69,868
474,JB,ORD,MIA,2023-01-20 17:00:00,0.0,52.0,153,562
475,AA,JFK,ATL,2023-01-20 18:00:00,0.0,70.0,78,847
476,SW,DFW,PHX,2023-01-20 19:00:00,54.0,13.0,164,900
477,AA,LAX,SFO,2023-01-20 20:00:00,,20.0,145,709
478,DL,DFW,SFO,2023-01-20 21:00:00,0.0,27.0,82,706
479,UA,DEN,PHX,2023-01-20 22:00:00,28.0,-4.0,106,1419
480,JB,LAX,ATL,2023-01-20 23:00:00,53.0,0.0,81,760
481,UA,ORD,MIA,2023-01-21 00:00:00,0.0,31.0,113,992
482,UA,JFK,SEA,2023-01-21 01:00:00,23.0,13.0,68,1040
483,JB,DEN,SFO,2023-01-21 02:00:00,36.0,-10.0,153,1053
484,AA,ORD,SFO,2023-01-21 03:00:00,0.0,0.0,108,775
485,SW,LAX,MIA,2023-01-21 04:00:00,,-10.0,78,553
486,DL,LAX,SEA,2023-01-21 05:00:00,0.0,-10.0,103,1075
487,AA,DEN,PHX,2023-01-21 06:00:00,13.0,5.0,134,687
488,UA,DEN,MIA,2023-01-21 07:00:00,0.0,5.0,159,657
489,JB,JFK,SEA,2023-01-21 08:00:00,60.0,15.0,87,1032
490,AA,LAX,SFO,2023-01-21 09:00:00,2.0,-9.0,159,658
491,DL,DEN,ATL,2023-01-21 10:00:00,48.0,-10.0,82,887
492,UA,DFW,ATL,2023-01-21 11:00:00,34.0,-2.0,61,731
493,DL,ORD,ATL,2023-01-21 12:00:00,55.0,-7.0,98,1024
494,DL,DFW,ATL,2023-01-21 13:00:00,0.0,3.0,148,1104
495,JB,ORD,SEA,2023-01-21 14:00:00,0.0,-10.0,110,1003
496,JB,LAX,PHX,2023-01-21 15:00:00,18.0,28.0,132,1148
497,DL,DFW,ATL,2023-01-21 16:00:00,63.0,20.0,162,800
498,SW,JFK,PHX,2023-01-21 17:00:00,2.0,24.0,109,1013
499,SW,ORD,SEA,2023-01-21 18:00:00,0.0,-10.0,42,954
500,AA,DEN,SFO,2023-01-21 19:00:00,0.0,-10.0,170,1352
501,DL,LAX,MIA,2023-01-21 20:00:00,0.0,-3.0,80,1335
502,DL,DFW,PHX,2023-01-21 21:00:00,21.0,-10.0,125,978
503,SW,DFW,SFO,2023-01-21 22:00:00,,60.0,220,1054
504,UA,DEN,ATL,2023-01-21 23:00:00,12.0,-10.0,174,236
505,DL,ORD,ATL,2023-01-22 00:00:00,0.0,9.0,85,582
506,SW,DEN,SFO,2023-01-22 01:00:00,0.0,,138,938
507,DL,JFK,MIA,2023-01-22 02:00:00,40.0,36.0,118,735
508,DL,DFW,SEA,2023-01-22 03:00:00,8.0,-10.0,67,914
509,DL,LAX,SEA,2023-01-22 04:00:00,37.0,,135,1145
510,UA,LAX,SFO,2023-01-22 05:00:00,49.0,3.0,109,1094
511,AA,DFW,MIA,2023-01-22 06:00:00,0.0,-10.0,125,879
512,AA,ORD,SFO,2023-01-22 07:00:00,45.0,11.0,94,848
513,AA,JFK,PHX,2023-01-22 08:00:00,44.0,8.0,35,729
514,JB,LAX,ATL,2023-01-22 09:00:00,18.0,56.0,102,754
515,SW,DFW,ATL,2023-01-22 10:00:00,0.0,28.0,223,548
516,AA,ORD,SEA,2023-01-22 11:00:00,15.0,26.0,76,830
517,UA,DFW,MIA,2023-01-22 12:00:00,13.0,33.0,30,804
518,AA,JFK,PHX,2023-01-22 13:00:00,83.0,3.0,145,609
519,UA,JFK,ATL,2023-01-22 14:00:00,0.0,-5.0,186,994
520,DL,DFW,ATL,2023-01-22 15:00:00,0.0,17.0,139,859
521,DL,DEN,ATL,2023-01-22 16:00:00,13.0,21.0,158,875
522,DL,DEN,SFO,2023-01-22 17:00:00,27.0,-10.0,81,943
523,JB,LAX,SEA,2023-01-22 18:00:00,0.0,-10.0,156,826
524,AA,DFW,ATL,2023-01-22 19:00:00,0.0,8.0,30,1368
525,JB,DEN,ATL,2023-01-22 20:00:00,0.0,33.0,83,1017
526,UA,JFK,SEA,2023-01-22 21:00:00,3.0,19.0,96,1180
527,SW,JFK,ATL,2023-01-22 22:00:00,0.0,-10.0,176,1343
528,AA,DEN,PHX,2023-01-22 23:00:00,32.0,0.0,180,662
529,AA,DFW,MIA,2023-01-23 00:00:00,0.0,49.0,120,659
530,JB,DFW,SFO,2023-01-23 01:00:00,58.0,19.0,51,615
531,UA,JFK,PHX,2023-01-23 02:00:00,44.0,20.0,130,607
532,DL,DFW,PHX,2023-01-23 03:00:00,2.0,-7.0,87,1352
533,UA,ORD,SEA,2023-01-23 04:00:00,23.0,10.0,167,1053
534,UA,DEN,PHX,2023-01-23 05:00:00,21.0,40.0,171,493
535,JB,JFK,MIA,2023-01-23 06:00:00,0.0,-10.0,141,1012
536,DL,JFK,MIA,2023-01-23 07:00:00,41.0,8.0,95,1148
537,UA,LAX,SFO,2023-01-23 08:00:00,32.0,9.0,137,1233
538,UA,DEN,PHX,2023-01-23 09:00:00,0.0,-9.0,112,592
539,DL,DFW,MIA,2023-01-23 10:00:00,15.0,20.0,121,882
540,AA,DEN,SEA,2023-01-23 11:00:00,0.0,-10.0,221,1253
541,DL,LAX,MIA,2023-01-23 12:00:00,0.0,5.0,78,1020
542,UA,LAX,ATL,2023-01-23 13:00:00,0.0,23.0,105,1261
543,UA,DEN,PHX,2023-01-23 14:00:00,0.0,-10.0,114,692
544,UA,DFW,PHX,2023-01-23 15:00:00,0.0,-10.0,193,1157
545,DL,DFW,PHX,2023-01-23 16:00:00,40.0,14.0,84,840
546,UA,JFK,MIA,2023-01-23 17:00:00,0.0,10.0,152,1185
547,JB,LAX,SFO,2023-01-23 18:00:00,0.0,7.0,99,758
548,SW,DFW,ATL,2023-01-23 19:00:00,25.0,24.0,85,526
549,AA,JFK,PHX,2023-01-23 20:00:00,11.0,22.0,45,780
550,DL,DFW,SEA,2023-01-23 21:00:00,22.0,27.0,71,1415
551,DL,LAX,SEA,2023-01-23 22:00:00,0.0,-10.0,96,1215
552,SW,LAX,SFO,2023-01-23 23:00:00,63.0,-10.0,106,418
553,DL,ORD,MIA,2023-01-24 00:00:00,3.0,0.0,210,1767
554,SW,DEN,SFO,2023-01-24 01:00:00,57.0,-2.0,78,1126
555,DL,LAX,SEA,2023-01-24 02:00:00,0.0,-10.0,129,837
556,AA,DEN,MIA,2023-01-24 03:00:00,1.0,-4.0,121,136
557,UA,JFK,MIA,2023-01-24 04:00:00,0.0,-10.0,157,1205
558,AA,DFW,MIA,2023-01-24 05:00:00,0.0,7.0,95,352
559,SW,ORD,SEA,2023-01-24 06:00:00,0.0,3.0,148,907
560,UA,JFK,PHX,2023-01-24 07:00:00,20.0,3.0,140,884
561,UA,DFW,PHX,2023-01-24 08:00:00,0.0,-7.0,78,1140
562,SW,LAX,SEA,2023-01-24 09:00:00,0.0,45.0,94,1238
563,DL,ORD,SEA,2023-01-24 10:00:00,49.0,23.0,111,897
564,SW,LAX,MIA,2023-01-24 11:00:00,11.0,4.0,184,1156
565,JB,DFW,SFO,2023-01-24 12:00:00,0.0,27.0,128,100
566,AA,DEN,PHX,2023-01-24 13:00:00,12.0,6.0,112,940
567,SW,ORD,PHX,2023-01-24 14:00:00,0.0,33.0,107,836
568,AA,DEN,PHX,2023-01-24 15:00:00,13.0,0.0,30,1048
569,SW,LAX,ATL,2023-01-24 16:00:00,0.0,8.0,183,753
570,SW,ORD,MIA,2023-01-24 17:00:00,17.0,-10.0,166,1192
571,DL,DFW,MIA,2023-01-24 18:00:00,22.0,16.0,126,596
572,JB,ORD,PHX,2023-01-24 19:00:00,24.0,35.0,139,639
573,DL,DFW,PHX,2023-01-24 20:00:00,30.0,0.0,170,660
574,DL,DFW,SFO,2023-01-24 21:00:00,0.0,-10.0,97,596
575,SW,ORD,SEA,2023-01-24 22:00:00,0.0,23.0,156,833
576,AA,JFK,SEA,2023-01-24 23:00:00,26.0,42.0,112,749
577,UA,ORD,SEA,2023-01-25 00:00:00,7.0,-1.0,150,485
578,SW,JFK,SEA,2023-01-25 01:00:00,38.0,-2.0,97,655
579,JB,LAX,SEA,2023-01-25 02:00:00,1.0,31.0,158,1150
580,AA,DFW,PHX,2023-01-25 03:00:00,0.0,5.0,173,875
581,UA,DFW,SEA,2023-01-25 04:00:00,21.0,4.0,102,608
582,JB,DFW,PHX,2023-01-25 05:00:00,32.0,40.0,138,759
583,AA,DFW,SEA,2023-01-25 06:00:00,,0.0,155,1009
584,UA,LAX,ATL,2023-01-25 07:00:00,6.0,4.0,99,788
585,AA,DFW,MIA,2023-01-25 08:00:00,67.0,-10.0,116,1501
586,SW,ORD,ATL,2023-01-25 09:00:00,0.0,-9.0,133,1112
587,DL,JFK,PHX,2023-01-25 10:00:00,0.0,17.0,212,620
588,AA,LAX,SFO,2023-01-25 11:00:00,40.0,47.0,69,750
589,JB,DFW,ATL,2023-01-25 12:00:00,,-10.0,36,827
590,SW,JFK,ATL,2023-01-25 13:00:00,21.0,-10.0,79,901
591,AA,DFW,ATL,2023-01-25 14:00:00,12.0,12.0,137,949
592,UA,LAX,ATL,2023-01-25 15:00:00,49.0,,59,1061
593,AA,DFW,SFO,2023-01-25 16:00:00,40.0,74.0,168,698
594,UA,ORD,SEA,2023-01-25 17:00:00,0.0,-10.0,145,1025
595,AA,DEN,ATL,2023-01-25 18:00:00,14.0,19.0,169,601
596,UA,LAX,PHX,2023-01-25 19:00:00,0.0,32.0,89,1185
597,UA,DEN,SEA,2023-01-25 20:00:00,25.0,,143,806
598,JB,JFK,PHX,2023-01-25 21:00:00,11.0,-7.0,116,408
599,UA,JFK,MIA,2023-01-25 22:00:00,62.0,-10.0,57,367
600,DL,DFW,PHX,2023-01-25 23:00:00,43.0,0.0,53,568
601,SW,DEN,MIA,2023-01-26 00:00:00,0.0,-10.0,140,710
602,JB,DFW,ATL,2023-01-26 01:00:00,26.0,-10.0,182,943
603,SW,JFK,MIA,2023-01-26 02:00:00,0.0,-10.0,129,1133
604,UA,LAX,SEA,2023-01-26 03:00:00,16.0,19.0,97,874
605,AA,JFK,SFO,2023-01-26 04:00:00,17.0,-10.0,67,833
606,UA,LAX,SEA,2023-01-26 05:00:00,0.0,-6.0,101,1103
607,JB,DFW,MIA,2023-01-26 06:00:00,47.0,6.0,107,594
608,AA,LAX,ATL,2023-01-26 07:00:00,0.0,39.0,105,1476
609,JB,DEN,PHX,2023-01-26 08:00:00,0.0,-10.0,188,867
610,SW,LAX,ATL,2023-01-26 09:00:00,0.0,-3.0,85,558
611,DL,ORD,MIA,2023-01-26 10:00:00,16.0,0.0,174,807
612,UA,DEN,MIA,2023-01-26 11:00:00,,-10.0,111,695
613,DL,JFK,ATL,2023-01-26 12:00:00,24.0,28.0,84,739
614,AA,DFW,ATL,2023-01-26 13:00:00,,18.0,117,728
615,JB,JFK,SEA,2023-01-26 14:00:00,0.0,21.0,84,787
616,SW,DEN,PHX,2023-01-26 15:00:00,31.0,36.0,185,1523
617,AA,DEN,SFO,2023-01-26 16:00:00,16.0,18.0,163,1236
618,AA,DFW,PHX,2023-01-26 17:00:00,26.0,18.0,159,1207
619,SW,DEN,PHX,2023-01-26 18:00:00,36.0,-10.0,134,757
620,DL,LAX,SFO,2023-01-26 19:00:00,0.0,0.0,65,426
621,AA,LAX,PHX,2023-01-26 20:00:00,0.0,12.0,164,744
622,JB,LAX,MIA,2023-01-26 21:00:00,33.0,48.0,118,349
623,DL,DFW,PHX,2023-01-26 22:00:00,0.0,20.0,90,802
624,UA,ORD,SEA,2023-01-26 23:00:00,1.0,-10.0,52,518
625,SW,JFK,SFO,2023-01-27 00:00:00,8.0,,106,1017
626,DL,DEN,ATL,2023-01-27 01:00:00,,-6.0,133,1506
627,SW,LAX,SFO,2023-01-27 02:00:00,0.0,-7.0,74,866
628,UA,ORD,ATL,2023-01-27 03:00:00,8.0,-10.0,168,924
629,AA,ORD,SFO,2023-01-27 04:00:00,,16.0,146,692
630,JB,ORD,SEA,2023-01-27 05:00:00,0.0,12.0,140,701
631,SW,ORD,MIA,2023-01-27 06:00:00,0.0,0.0,171,1706
632,JB,JFK,SFO,2023-01-27 07:00:00,14.0,49.0,183,1008
633,DL,LAX,SEA,2023-01-27 08:00:00,14.0,-10.0,174,641
634,AA,ORD,ATL,2023-01-27 09:00:00,27.0,42.0,101,673
635,SW,JFK,MIA,2023-01-27 10:00:00,0.0,-7.0,118,1304
636,UA,DFW,MIA,2023-01-27 11:00:00,3.0,-10.0,49,867
637,UA,ORD,SFO,2023-01-27 12:00:00,5.0,-10.0,122,929
638,SW,ORD,PHX,2023-01-27 13:00:00,24.0,38.0,131,897
639,JB,DFW,ATL,2023-01-27 14:00:00,23.0,-10.0,122,397
640,JB,DEN,PHX,2023-01-27 15:00:00,0.0,5.0,155,812
641,UA,JFK,SEA,2023-01-27 16:00:00,16.0,63.0,204,570
642,JB,LAX,ATL,2023-01-27 17:00:00,0.0,24.0,204,918
643,SW,ORD,ATL,2023-01-27 18:00:00,59.0,46.0,108,266
644,SW,JFK,MIA,2023-01-27 19:00:00,19.0,-10.0,57,748
645,AA,DFW,SEA,2023-01-27 20:00:00,16.0,0.0,126,701
646,DL,ORD,PHX,2023-01-27 21:00:00,22.0,3.0,115,1033
647,SW,LAX,PHX,2023-01-27 22:00:00,0.0,15.0,224,903
648,JB,DFW,ATL,2023-01-27 23:00:00,52.0,28.0,106,876
649,UA,JFK,SFO,2023-01-28 00:00:00,0.0,8.0,98,813
650,DL,DEN,ATL,2023-01-28 01:00:00,25.0,-7.0,135,914
651,DL,DEN,ATL,2023-01-28 02:00:00,14.0,-10.0,185,1382
652,JB,JFK,SEA,2023-01-28 03:00:00,0.0,3.0,167,751
653,DL,LAX,SEA,2023-01-28 04:00:00,0.0,13.0,93,639
654,JB,DFW,SEA,2023-01-28 05:00:00,25.0,30.0,145,1189
655,JB,ORD,PHX,2023-01-28 06:00:00,3.0,0.0,102,970
656,DL,DEN,PHX,2023-01-28 07:00:00,59.0,17.0,30,939
657,JB,ORD,MIA,2023-01-28 08:00:00,27.0,0.0,75,696
658,UA,JFK,SEA,2023-01-28 09:00:00,0.0,-10.0,93,798
659,SW,JFK,PHX,2023-01-28 10:00:00,21.0,-10.0,135,883
660,SW,DEN,PHX,2023-01-28 11:00:00,0.0,26.0,132,1106
661,UA,ORD,SFO,2023-01-28 12:00:00,16.0,17.0,171,602
662,SW,ORD,MIA,2023-01-28 13:00:00,7.0,-1.0,129,491
663,SW,JFK,SEA,2023-01-28 14:00:00,13.0,-10.0,114,469
664,AA,ORD,ATL,2023-01-28 15:00:00,0.0,,66,1037
665,UA,DEN,ATL,2023-01-28 16:00:00,24.0,23.0,137,950
666,UA,ORD,MIA,2023-01-28 17:00:00,34.0,-9.0,98,284
667,UA,DFW,SFO,2023-01-28 18:00:00,0.0,-10.0,209,896
668,JB,LAX,SEA,2023-01-28 19:00:00,83.0,43.0,75,567
669,UA,LAX,SFO,2023-01-28 20:00:00,30.0,1.0,76,918
670,AA,DEN,PHX,2023-01-28 21:00:00,29.0,52.0,143,785
671,JB,JFK,ATL,2023-01-28 22:00:00,0.0,15.0,193,1169
672,AA,ORD,PHX,2023-01-28 23:00:00,38.0,-10.0,73,253
673,JB,DEN,MIA,2023-01-29 00:00:00,,8.0,110,922
674,JB,JFK,ATL,2023-01-29 01:00:00,0.0,25.0,117,686
675,DL,LAX,SEA,2023-01-29 02:00:00,0.0,-10.0,50,1395
676,DL,DFW,PHX,2023-01-29 03:00:00,30.0,-10.0,59,670
677,DL,DEN,MIA,2023-01-29 04:00:00,0.0,-10.0,197,1398
678,AA,DFW,PHX,2023-01-29 05:00:00,0.0,24.0,105,549
679,DL,ORD,PHX,2023-01-29 06:00:00,80.0,53.0,136,996
680,AA,DFW,SEA,2023-01-29 07:00:00,,-6.0,86,1292
681,JB,JFK,MIA,2023-01-29 08:00:00,2.0,11.0,55,553
682,DL,JFK,SFO,2023-01-29 09:00:00,0.0,-10.0,109,799
683,DL,ORD,MIA,2023-01-29 10:00:00,0.0,-10.0,132,783
684,SW,ORD,PHX,2023-01-29 11:00:00,0.0,14.0,89,845
685,JB,LAX,ATL,2023-01-29 12:00:00,0.0,20.0,80,273
686,SW,LAX,SEA,2023-01-29 13:00:00,0.0,38.0,138,760
687,SW,ORD,MIA,2023-01-29 14:00:00,0.0,18.0,122,1227
688,DL,LAX,ATL,2023-01-29 15:00:00,0.0,25.0,177,910
689,AA,JFK,SEA,2023-01-29 16:00:00,,-10.0,194,739
690,AA,DEN,ATL,2023-01-29 17:00:00,13.0,-10.0,245,827
691,UA,DEN,SFO,2023-01-29 18:00:00,,-10.0,75,1209
692,AA,ORD,ATL,2023-01-29 19:00:00,29.0,-10.0,137,1273
693,JB,DFW,ATL,2023-01-29 20:00:00,16.0,12.0,193,1323
694,SW,JFK,MIA,2023-01-29 21:00:00,65.0,0.0,106,1055
695,AA,LAX,SEA,2023-01-29 22:00:00,0.0,,95,108
696,AA,ORD,MIA,2023-01-29 23:00:00,0.0,-10.0,222,811
697,SW,ORD,PHX,2023-01-30 00:00:00,0.0,1.0,165,533
698,UA,LAX,PHX,2023-01-30 01:00:00,0.0,30.0,183,621
699,AA,JFK,MIA,2023-01-30 02:00:00,0.0,18.0,87,1588
700,AA,ORD,SFO,2023-01-30 03:00:00,0.0,16.0,184,884
701,SW,DEN,PHX,2023-01-30 04:00:00,0.0,25.0,129,1087
702,UA,DFW,MIA,2023-01-30 05:00:00,0.0,-10.0,88,726
703,SW,ORD,SFO,2023-01-30 06:00:00,1.0,-10.0,164,1429
704,DL,DEN,PHX,2023-01-30 07:00:00,31.0,38.0,68,1370
705,AA,DEN,MIA,2023-01-30 08:00:00,43.0,41.0,84,1107
706,SW,LAX,SFO,2023-01-30 09:00:00,0.0,31.0,116,1161
707,SW,DEN,ATL,2023-01-30 10:00:00,0.0,26.0,136,1430
708,UA,JFK,PHX,2023-01-30 11:00:00,22.0,-10.0,81,1156
709,SW,LAX,MIA,2023-01-30 12:00:00,0.0,-8.0,52,1019
710,JB,DFW,ATL,2023-01-30 13:00:00,26.0,28.0,72,1076
711,SW,ORD,MIA,2023-01-30 14:00:00,7.0,,96,1099
712,UA,ORD,SFO,2023-01-30 15:00:00,26.0,1.0,160,880
713,UA,DEN,MIA,2023-01-30 16:00:00,47.0,27.0,148,247
714,SW,DEN,SFO,2023-01-30 17:00:00,3.0,26.0,103,996
715,DL,DEN,SFO,2023-01-30 18:00:00,33.0,14.0,89,977
716,JB,DFW,SEA,2023-01-30 19:00:00,6.0,8.0,121,807
717,JB,DEN,MIA,2023-01-30 20:00:00,66.0,47.0,113,897
718,SW,JFK,SFO,2023-01-30 21:00:00,39.0,9.0,53,1056
719,JB,LAX,SFO,2023-01-30 22:00:00,31.0,5.0,143,545
720,SW,JFK,MIA,2023-01-30 23:00:00,90.0,-10.0,87,1029
721,UA,JFK,SEA,2023-01-31 00:00:00,,-10.0,88,1373
722,DL,JFK,ATL,2023-01-31 01:00:00,1.0,-10.0,111,306
723,SW,DFW,SEA,2023-01-31 02:00:00,2.0,-9.0,60,752
